radio,mcc,lon,lat
UMTS,405,73.77250671,18.4412384
UMTS,405,73.82469177,18.45909119
UMTS,405,73.82881165,18.45222473
UMTS,405,73.85353088,18.47419739
UMTS,405,73.7903595,18.50440979
UMTS,405,73.8507843,18.50578308
UMTS,405,73.78761292,18.45497131
UMTS,405,73.81095886,18.44810486
UMTS,405,73.86726379,18.5030365
UMTS,405,73.79173279,18.50852966
UMTS,405,73.82743835,18.4577179
UMTS,405,73.79997253,18.45909119
UMTS,405,73.82881165,18.50852966
UMTS,405,73.862457,18.488617
UMTS,405,73.84391785,18.50852966
UMTS,405,73.86451721,18.46458435
UMTS,405,73.84666443,18.49342346
UMTS,405,73.83293152,18.45222473
UMTS,405,73.813559,18.461466
UMTS,405,73.85490417,18.50852966
UMTS,405,73.83430481,18.4563446
UMTS,405,73.79997253,18.45909119
UMTS,405,73.78624,18.461151
UMTS,405,73.86863708,18.50166321
UMTS,405,73.8658905,18.45359802
UMTS,405,73.85627747,18.45085144
UMTS,405,73.86726379,18.48655701
UMTS,405,73.843918,18.508987
UMTS,405,73.85490417,18.50715637
UMTS,405,73.81095886,18.49067688
UMTS,405,73.835678,18.467674
UMTS,405,73.86039734,18.5030365
UMTS,405,73.85215759,18.46183777
UMTS,405,73.85765076,18.48655701
UMTS,405,73.848724,18.50853
UMTS,405,73.85902405,18.50578308
UMTS,405,73.86314392,18.47419739
UMTS,405,73.811989,18.50853
UMTS,405,73.80958557,18.47419739
UMTS,405,73.83155823,18.44947815
UMTS,405,73.85765076,18.48106384
UMTS,405,73.86863708,18.50990295
UMTS,405,73.8658905,18.43849182
UMTS,405,73.85765076,18.44535828
UMTS,405,73.83979797,18.50578308
UMTS,405,73.790533,18.492195
UMTS,405,73.862,18.468704
UMTS,405,73.81370544,18.49754333
UMTS,405,73.85627747,18.50166321
UMTS,405,73.81919861,18.5030365
UMTS,405,73.85215759,18.4563446
UMTS,405,73.867722,18.50853
UMTS,405,73.85902405,18.46321106
UMTS,405,73.86177063,18.47831726
UMTS,405,73.824722,18.506866
UMTS,405,73.86451721,18.44261169
UMTS,405,73.85490417,18.49479675
UMTS,405,73.83705139,18.50715637
UMTS,405,73.850922,18.450851
UMTS,405,73.75053406,18.50166321
UMTS,405,73.84941101,18.50852966
UMTS,405,73.78211975,18.4577179
UMTS,405,73.81919861,18.46733093
UMTS,405,73.84629,18.451226
UMTS,405,73.78623962,18.50715637
UMTS,405,73.81370544,18.4879303
UMTS,405,73.84117126,18.5030365
UMTS,405,73.82743835,18.4577179
UMTS,405,73.824348,18.457718
UMTS,405,73.82194519,18.4728241
UMTS,405,73.845291,18.505234
UMTS,405,73.86863708,18.45497131
UMTS,405,73.84254456,18.49891663
UMTS,405,73.85765076,18.50990295
UMTS,405,73.833618,18.505783
UMTS,405,73.86451721,18.48930359
UMTS,405,73.799211,18.484621
UMTS,405,73.86314392,18.49205017
UMTS,405,73.86863708,18.46046448
UMTS,405,73.8205719,18.47007751
UMTS,405,73.85353088,18.50852966
UMTS,405,73.856506,18.449478
UMTS,405,73.836482,18.494928
UMTS,405,73.83705139,18.43986511
UMTS,405,73.85902405,18.50440979
UMTS,405,73.84941101,18.50028992
UMTS,405,73.86039734,18.47831726
UMTS,405,73.790359,18.506699
UMTS,405,73.80134583,18.5030365
UMTS,405,73.81507874,18.50990295
UMTS,405,73.8205719,18.50028992
UMTS,405,73.82743835,18.48243713
UMTS,405,73.83842468,18.49754333
UMTS,405,73.85765076,18.46458435
UMTS,405,73.84666443,18.49342346
UMTS,405,73.82881165,18.46870422
UMTS,405,73.81095886,18.50852966
UMTS,405,73.8032,18.479668
UMTS,405,73.85765076,18.50028992
UMTS,405,73.85353088,18.46870422
UMTS,405,73.84254456,18.44673157
UMTS,405,73.85902405,18.46321106
UMTS,405,73.82881165,18.50990295
UMTS,405,73.85765076,18.46870422
UMTS,405,73.84803772,18.45085144
UMTS,405,73.82469177,18.44947815
UMTS,405,73.85353088,18.50852966
UMTS,405,73.82194519,18.45359802
UMTS,405,73.80958557,18.48930359
UMTS,405,73.86863708,18.46046448
UMTS,405,73.77937317,18.48655701
UMTS,405,73.86451721,18.46733093
UMTS,405,73.82743835,18.48655701
UMTS,405,73.808735,18.482805
UMTS,405,73.81782532,18.46458435
UMTS,405,73.82881165,18.46870422
UMTS,405,73.869095,18.509903
UMTS,405,73.85215759,18.50852966
UMTS,405,73.81095886,18.50715637
UMTS,405,73.84117126,18.43162537
UMTS,405,73.80958557,18.47419739
UMTS,405,73.81507874,18.48655701
UMTS,405,73.78623962,18.46046448
UMTS,405,73.78211975,18.50990295
UMTS,405,73.853703,18.500118
UMTS,405,73.8205719,18.47145081
UMTS,405,73.7903595,18.48930359
UMTS,405,73.86692,18.489647
UMTS,405,73.80271912,18.4577179
UMTS,405,73.86863708,18.50852966
UMTS,405,73.86314392,18.5030365
UMTS,405,73.80958557,18.44535828
UMTS,405,73.86863708,18.46046448
UMTS,405,73.79173279,18.50715637
UMTS,405,73.79722595,18.50440979
UMTS,405,73.81095886,18.49067688
UMTS,405,73.86863708,18.50990295
UMTS,405,73.867158,18.463739
UMTS,405,73.83979797,18.45359802
UMTS,405,73.830734,18.507156
UMTS,405,73.81645203,18.46458435
UMTS,405,73.86451721,18.50028992
UMTS,405,73.8205719,18.48655701
UMTS,405,73.85902405,18.4879303
UMTS,405,73.83293152,18.46458435
UMTS,405,73.843231,18.509903
UMTS,405,73.848038,18.501205
UMTS,405,73.81645203,18.46458435
UMTS,405,73.81095886,18.48518372
UMTS,405,73.81782532,18.45497131
UMTS,405,73.869095,18.451767
UMTS,405,73.83430481,18.50990295
UMTS,405,73.85765076,18.49754333
UMTS,405,73.83842468,18.43574524
UMTS,405,73.82743835,18.50166321
UMTS,405,73.81645203,18.48518372
UMTS,405,73.83842468,18.43849182
UMTS,405,73.85627747,18.46870422
UMTS,405,73.8507843,18.48381042
UMTS,405,73.8507843,18.50028992
UMTS,405,73.849411,18.509903
UMTS,405,73.85353088,18.46870422
UMTS,405,73.81233215,18.47145081
UMTS,405,73.78761292,18.45497131
UMTS,405,73.82331848,18.50440979
UMTS,405,73.8356781,18.50440979
UMTS,405,73.77113342,18.43437195
UMTS,405,73.86177063,18.50440979
UMTS,405,73.830185,18.455658
UMTS,405,73.78623962,18.50715637
UMTS,405,73.80958557,18.49479675
UMTS,405,73.8205719,18.46321106
UMTS,405,73.83018494,18.5030365
UMTS,405,73.8054657,18.50715637
UMTS,405,73.86863708,18.50578308
UMTS,405,73.80409241,18.49754333
UMTS,405,73.861771,18.443161
UMTS,405,73.85765076,18.48930359
UMTS,405,73.81233215,18.47419739
UMTS,405,73.84391785,18.50715637
UMTS,405,73.83842468,18.43711853
UMTS,405,73.85215759,18.47557068
UMTS,405,73.83979797,18.50028992
UMTS,405,73.81370544,18.50028992
UMTS,405,73.8205719,18.45359802
UMTS,405,73.81919861,18.47694397
UMTS,405,73.836463,18.46586
UMTS,405,73.808687,18.4585
UMTS,405,73.848038,18.508726
UMTS,405,73.784752,18.467835
UMTS,405,73.84803772,18.46321106
UMTS,405,73.78761292,18.49342346
UMTS,405,73.83155823,18.49617004
UMTS,405,73.861708,18.484622
UMTS,405,73.82331848,18.47694397
UMTS,405,73.853073,18.504868
UMTS,405,73.8356781,18.46183777
UMTS,405,73.8658905,18.46321106
UMTS,405,73.863419,18.50029
UMTS,405,73.86039734,18.47969055
UMTS,405,73.86863708,18.49342346
UMTS,405,73.82194519,18.50166321
UMTS,405,73.83979797,18.50166321
UMTS,405,73.83018494,18.50852966
UMTS,405,73.86726379,18.44810486
UMTS,405,73.785548,18.466461
UMTS,405,73.82469177,18.44947815
UMTS,405,73.778152,18.46151
UMTS,405,73.83293152,18.45497131
UMTS,405,73.833412,18.491299
UMTS,405,73.793564,18.459549
UMTS,405,73.77250671,18.45085144
UMTS,405,73.836436,18.495288
UMTS,405,73.856964,18.488445
UMTS,405,73.823204,18.492042
UMTS,405,73.831558,18.463211
UMTS,405,73.86177063,18.48106384
UMTS,405,73.85627747,18.47145081
UMTS,405,73.864517,18.457031
UMTS,405,73.81233215,18.48655701
UMTS,405,73.85765076,18.50578308
UMTS,405,73.80821228,18.48243713
UMTS,405,73.81095886,18.45359802
UMTS,405,73.865341,18.443985
UMTS,405,73.77388,18.50990295
UMTS,405,73.78623962,18.50715637
UMTS,405,73.823776,18.50647
UMTS,405,73.84391785,18.43986511
UMTS,405,73.85627747,18.47694397
UMTS,405,73.80958557,18.49479675
UMTS,405,73.76838684,18.4577179
UMTS,405,73.85353088,18.49067688
UMTS,405,73.866234,18.446732
UMTS,405,73.81370544,18.48930359
UMTS,405,73.83155823,18.50578308
UMTS,405,73.85765076,18.50166321
UMTS,405,73.858337,18.492279
UMTS,405,73.826523,18.467331
UMTS,405,73.8507843,18.50852966
UMTS,405,73.823776,18.456345
UMTS,405,73.83293152,18.46733093
UMTS,405,73.85902405,18.46595764
UMTS,405,73.85765076,18.47694397
UMTS,405,73.8507843,18.4563446
UMTS,405,73.82331848,18.50715637
UMTS,405,73.82743835,18.49067688
UMTS,405,73.828468,18.463898
UMTS,405,73.8507843,18.50440979
UMTS,405,73.85902405,18.50852966
UMTS,405,73.8507843,18.50990295
UMTS,405,73.799374,18.485011
UMTS,405,73.82331848,18.50028992
UMTS,405,73.82743835,18.45497131
UMTS,405,73.788034,18.467809
UMTS,405,73.85353088,18.50990295
UMTS,405,73.84529114,18.50028992
UMTS,405,73.79585266,18.50166321
UMTS,405,73.81507874,18.49067688
UMTS,405,73.82331848,18.47557068
UMTS,405,73.80958557,18.47419739
UMTS,405,73.812332,18.470764
UMTS,404,73.81645203,18.46595764
GSM,404,73.84803772,18.50166321
GSM,404,73.855591,18.50853
GSM,404,73.84117126,18.49891663
GSM,404,73.85765076,18.50028992
GSM,404,73.849686,18.507088
GSM,404,73.84529114,18.50715637
GSM,404,73.83979797,18.49617004
GSM,404,73.855762,18.509903
GSM,404,73.852282,18.507032
GSM,404,73.83842468,18.49479675
GSM,404,73.83705139,18.49479675
GSM,404,73.856621,18.505611
GSM,404,73.86863708,18.50852966
GSM,404,73.859024,18.504753
GSM,404,73.84803772,18.50852966
GSM,404,73.830261,18.48938
GSM,404,73.851852,18.50853
GSM,404,73.857651,18.50235
GSM,404,73.837223,18.49617
GSM,404,73.83979797,18.49617004
GSM,404,73.845041,18.502163
GSM,404,73.859024,18.500805
GSM,404,73.846076,18.50441
GSM,404,73.84941101,18.49754333
GSM,404,73.84117126,18.49754333
GSM,404,73.86863708,18.5030365
GSM,404,73.845925,18.501241
GSM,404,73.852369,18.508741
GSM,404,73.84391785,18.50852966
GSM,404,73.85614,18.502487
GSM,404,73.850174,18.503037
GSM,404,73.865433,18.50853
GSM,404,73.85215759,18.50578308
GSM,404,73.84529114,18.50715637
GSM,404,73.86795,18.50441
GSM,404,73.85353088,18.50852966
GSM,404,73.8507843,18.50166321
GSM,404,73.869324,18.505096
GSM,404,73.84391785,18.5030365
GSM,404,73.850423,18.50029
GSM,404,73.856583,18.501892
GSM,404,73.85215759,18.50028992
GSM,404,73.84941101,18.5030365
GSM,404,73.845291,18.507431
GSM,404,73.856735,18.503037
GSM,404,73.83430481,18.49342346
GSM,404,73.848999,18.503448
GSM,404,73.84254456,18.49754333
GSM,404,73.8507843,18.50990295
GSM,404,73.868637,18.507156
GSM,404,73.853352,18.509127
GSM,404,73.83293152,18.49479675
GSM,404,73.83842468,18.44261169
GSM,404,73.83979797,18.45359802
GSM,404,73.83842468,18.43437195
GSM,404,73.82469177,18.44947815
GSM,404,73.82469177,18.44947815
GSM,404,73.8356781,18.45497131
GSM,404,73.78898621,18.44261169
GSM,404,73.81233215,18.44673157
GSM,404,73.83842468,18.44947815
GSM,404,73.8054657,18.46183777
GSM,404,73.82743835,18.44673157
GSM,404,73.78898621,18.44261169
GSM,404,73.78486633,18.46870422
GSM,404,73.80958557,18.43849182
GSM,404,73.8205719,18.44810486
GSM,404,73.80683899,18.46046448
GSM,404,73.82331848,18.44535828
GSM,404,73.81645203,18.4563446
GSM,404,73.79859924,18.46458435
GSM,404,73.80821228,18.46595764
GSM,404,73.81095886,18.45909119
GSM,404,73.81645203,18.4577179
GSM,404,73.82469177,18.44947815
GSM,404,73.81095886,18.45497131
GSM,404,73.85215759,18.45085144
GSM,404,73.84254456,18.45222473
GSM,404,73.78486633,18.46870422
GSM,404,73.81095886,18.44947815
GSM,404,73.81095886,18.44810486
GSM,404,73.80958557,18.46046448
GSM,404,73.81919861,18.45497131
GSM,404,73.81507874,18.4577179
GSM,404,73.80958557,18.4412384
GSM,404,73.82469177,18.44947815
GSM,404,73.81233215,18.4577179
GSM,404,73.82469177,18.44810486
GSM,404,73.81507874,18.44673157
GSM,404,73.8356781,18.47007751
GSM,404,73.85627747,18.44947815
GSM,404,73.83430481,18.44947815
GSM,404,73.81645203,18.46046448
GSM,404,73.81095886,18.45222473
GSM,404,73.80958557,18.43986511
GSM,404,73.81645203,18.46595764
GSM,404,73.81233215,18.4577179
GSM,404,73.81782532,18.45497131
GSM,404,73.8356781,18.45497131
GSM,404,73.8054657,18.46183777
GSM,404,73.83979797,18.45359802
GSM,404,73.76289368,18.43437195
GSM,404,73.82469177,18.45085144
GSM,404,73.82469177,18.44947815
GSM,404,73.81095886,18.45909119
GSM,404,73.80958557,18.43711853
GSM,404,73.8205719,18.46046448
GSM,404,73.78898621,18.44261169
GSM,404,73.82469177,18.44947815
GSM,404,73.82194519,18.45222473
GSM,404,73.80958557,18.44673157
GSM,404,73.82331848,18.46183777
GSM,404,73.84666443,18.45222473
GSM,404,73.80958557,18.43711853
GSM,404,73.80958557,18.43849182
GSM,404,73.80958557,18.43849182
GSM,404,73.82606506,18.44673157
GSM,404,73.81095886,18.4563446
GSM,404,73.8054657,18.46183777
GSM,404,73.78898621,18.44261169
GSM,404,73.84941101,18.45085144
GSM,404,73.82606506,18.44947815
GSM,404,73.81095886,18.45085144
GSM,404,73.80958557,18.43711853
GSM,404,73.83155823,18.44810486
GSM,404,73.76564,18.445587
GSM,404,73.85627747,18.4577179
GSM,404,73.822632,18.459778
GSM,404,73.76152039,18.44673157
GSM,404,73.805466,18.459778
GSM,404,73.8054657,18.46733093
GSM,404,73.78761292,18.47007751
GSM,404,73.81370544,18.44947815
GSM,404,73.83842468,18.44947815
GSM,404,73.827438,18.459091
GSM,404,73.85902405,18.44673157
GSM,404,73.822804,18.459263
GSM,404,73.819427,18.463516
GSM,404,73.80958557,18.44535828
GSM,404,73.841858,18.434372
GSM,404,73.83842468,18.44947815
GSM,404,73.859848,18.443436
GSM,404,73.788201,18.456148
GSM,404,73.81919861,18.46458435
GSM,404,73.80958557,18.43986511
GSM,404,73.802719,18.458405
GSM,404,73.850327,18.450851
GSM,404,73.85627747,18.4577179
GSM,404,73.82194519,18.46183777
GSM,404,73.858681,18.448448
GSM,404,73.84254456,18.44947815
GSM,404,73.81095886,18.45359802
GSM,404,73.827896,18.448105
GSM,404,73.821523,18.461943
GSM,404,73.824234,18.451767
GSM,404,73.82743835,18.44947815
GSM,404,73.824692,18.457993
GSM,404,73.80958557,18.43986511
GSM,404,73.76976013,18.43299866
GSM,404,73.83842468,18.44947815
GSM,404,73.827438,18.448792
GSM,404,73.83293152,18.46458435
GSM,404,73.84117126,18.44947815
GSM,404,73.8356781,18.46458435
GSM,404,73.76976013,18.43299866
GSM,404,73.80958557,18.4412384
GSM,404,73.823044,18.461014
GSM,404,73.834305,18.449086
GSM,404,73.85765076,18.44810486
GSM,404,73.83018494,18.44810486
GSM,404,73.82743835,18.44810486
GSM,404,73.82606506,18.44947815
GSM,404,73.835678,18.462524
GSM,404,73.82743835,18.44810486
GSM,404,73.8356781,18.46183777
GSM,404,73.842545,18.448563
GSM,404,73.85627747,18.44810486
GSM,404,73.82469177,18.44810486
GSM,404,73.83705139,18.4563446
GSM,404,73.8356781,18.46183777
GSM,404,73.823776,18.452225
GSM,404,73.826752,18.449249
GSM,404,73.82606506,18.44810486
GSM,404,73.82864,18.45068
GSM,404,73.83293152,18.44947815
GSM,404,73.85627747,18.4577179
GSM,404,73.798428,18.458061
GSM,404,73.826065,18.448301
GSM,404,73.810959,18.448792
GSM,404,73.84254456,18.44947815
GSM,404,73.85765076,18.44810486
GSM,404,73.829041,18.457489
GSM,404,73.8356781,18.45497131
GSM,404,73.824234,18.458176
GSM,404,73.85765076,18.4577179
GSM,404,73.85765076,18.4577179
GSM,404,73.822338,18.459876
GSM,404,73.82194519,18.44535828
GSM,404,73.85627747,18.44947815
GSM,404,73.827782,18.450336
GSM,404,73.85765076,18.44810486
GSM,404,73.84391785,18.44947815
GSM,404,73.83018494,18.44810486
GSM,404,73.827438,18.450165
GSM,404,73.85627747,18.4577179
GSM,404,73.839798,18.439407
GSM,404,73.81233215,18.44947815
GSM,404,73.82606506,18.44947815
GSM,404,73.807526,18.459778
GSM,404,73.82881165,18.44673157
GSM,404,73.80821228,18.45909119
GSM,404,73.8356781,18.45909119
GSM,404,73.80683899,18.46321106
GSM,404,73.8356781,18.46458435
GSM,404,73.83979797,18.43299866
GSM,404,73.79859924,18.46458435
GSM,404,73.825378,18.457718
GSM,405,73.80134583,18.47969055
GSM,405,73.79722595,18.48655701
GSM,405,73.801346,18.483124
GSM,405,73.85490417,18.50578308
GSM,405,73.858475,18.50029
GSM,405,73.850098,18.450851
GSM,405,73.858337,18.505783
GSM,405,73.81691,18.466873
GSM,405,73.830872,18.456345
GSM,405,73.833618,18.456345
GSM,405,73.797226,18.48587
GSM,405,73.79722595,18.48655701
GSM,405,73.79722595,18.48655701
GSM,405,73.81370544,18.47007751
GSM,405,73.79859924,18.48518372
GSM,404,73.84803772,18.45085144
GSM,404,73.80271912,18.50578308
GSM,404,73.820915,18.475227
GSM,404,73.835678,18.467648
GSM,405,73.821487,18.498917
LTE,405,73.85902405,18.44535828
GSM,405,73.81919861,18.48106384
GSM,405,73.82606506,18.4879303
GSM,405,73.80271912,18.49891663
GSM,405,73.81507874,18.49205017
GSM,405,73.790703,18.498917
GSM,405,73.816452,18.489304
GSM,405,73.81370544,18.48930359
GSM,405,73.81233215,18.47145081
GSM,405,73.82743835,18.48655701
GSM,405,73.7883,18.496857
GSM,405,73.81370544,18.49479675
GSM,405,73.790817,18.505325
GSM,405,73.797913,18.489647
GSM,405,73.825378,18.481064
GSM,405,73.808212,18.50647
GSM,405,73.782806,18.509216
GSM,405,73.80821228,18.50166321
GSM,405,73.8205719,18.50440979
GSM,405,73.801346,18.507156
GSM,405,73.77113342,18.43437195
GSM,405,73.798141,18.485641
GSM,405,73.798141,18.489304
GSM,405,73.80821228,18.48243713
GSM,405,73.79447937,18.47557068
GSM,405,73.821945,18.497887
GSM,405,73.820915,18.50441
GSM,405,73.80958557,18.47969055
GSM,405,73.821259,18.49617
GSM,405,73.797913,18.48587
GSM,405,73.821487,18.501205
GSM,405,73.80821228,18.50166321
GSM,405,73.82194519,18.50440979
GSM,405,73.828537,18.49617
GSM,405,73.83018494,18.49342346
GSM,405,73.813019,18.496857
GSM,405,73.790359,18.505783
GSM,405,73.806152,18.482437
GSM,405,73.81645203,18.48655701
GSM,405,73.794479,18.505096
GSM,405,73.824692,18.49823
GSM,405,73.78486633,18.50852966
GSM,405,73.805637,18.478146
GSM,405,73.83018494,18.49342346
GSM,405,73.788986,18.493973
GSM,405,73.8054657,18.49617004
GSM,405,73.814392,18.497543
GSM,405,73.797226,18.507156
GSM,405,73.79859924,18.48518372
GSM,405,73.78486633,18.45497131
GSM,405,73.818375,18.463211
GSM,405,73.807526,18.507843
GSM,405,73.81507874,18.49067688
GSM,405,73.767013,18.435745
GSM,405,73.83430481,18.46458435
GSM,405,73.795853,18.503037
GSM,405,73.81095886,18.47419739
GSM,405,73.82743835,18.4879303
GSM,405,73.78486633,18.50990295
GSM,405,73.809036,18.502213
GSM,405,73.76564,18.437119
GSM,405,73.812332,18.474655
GSM,405,73.81370544,18.48930359
GSM,405,73.807297,18.477859
GSM,405,73.825722,18.50132
GSM,405,73.81782532,18.48655701
GSM,405,73.81233215,18.4879303
GSM,405,73.808899,18.476257
GSM,405,73.79036,18.507843
GSM,405,73.790909,18.507431
GSM,405,73.77113342,18.43711853
GSM,405,73.83018494,18.49342346
GSM,405,73.8054657,18.47969055
GSM,405,73.79997253,18.48381042
GSM,405,73.80821228,18.48106384
GSM,405,73.82743835,18.48655701
GSM,405,73.817368,18.474655
GSM,405,73.816452,18.501859
GSM,405,73.810959,18.492966
GSM,405,73.822632,18.49823
GSM,405,73.80958557,18.50852966
GSM,405,73.77113342,18.43437195
GSM,405,73.794479,18.489304
GSM,405,73.79173279,18.50166321
GSM,405,73.7883,18.507156
GSM,405,73.81782532,18.48655701
GSM,405,73.800888,18.508072
GSM,405,73.81782532,18.50990295
GSM,405,73.825378,18.503037
GSM,405,73.803062,18.48484
GSM,405,73.81095886,18.48518372
GSM,405,73.818283,18.502121
GSM,405,73.82881165,18.47694397
GSM,405,73.81507874,18.4879303
GSM,405,73.797913,18.48587
GSM,405,73.78109,18.509903
GSM,405,73.82194519,18.50028992
GSM,405,73.80821228,18.47969055
GSM,405,73.813248,18.497086
GSM,405,73.78933,18.508873
GSM,405,73.78211975,18.50990295
GSM,405,73.82606506,18.49891663
GSM,405,73.77113342,18.43574524
GSM,405,73.790359,18.50029
GSM,405,73.800659,18.500977
GSM,405,73.81233215,18.48655701
GSM,405,73.7903595,18.46046448
GSM,405,73.821945,18.49823
GSM,405,73.78761292,18.47557068
GSM,405,73.82469177,18.48518372
GSM,405,73.813705,18.490677
GSM,405,73.79722595,18.50440979
GSM,405,73.813019,18.500977
GSM,405,73.83018494,18.49342346
GSM,405,73.774567,18.509216
GSM,405,73.81370544,18.50990295
GSM,405,73.817139,18.485184
GSM,405,73.81782532,18.50990295
GSM,405,73.80821228,18.49617004
GSM,405,73.81095886,18.49067688
GSM,405,73.805466,18.509216
GSM,405,73.78486633,18.4563446
GSM,405,73.793449,18.491364
GSM,405,73.81507874,18.49479675
GSM,405,73.81507874,18.48930359
GSM,405,73.79722595,18.50578308
GSM,405,73.80409241,18.50852966
GSM,405,73.79447937,18.47557068
GSM,405,73.80958557,18.47969055
GSM,405,73.81370544,18.50028992
GSM,405,73.77388,18.43986511
GSM,405,73.81370544,18.4879303
GSM,405,73.81370544,18.48655701
GSM,405,73.80821228,18.50578308
GSM,405,73.8205719,18.49754333
GSM,405,73.8205719,18.49754333
GSM,405,73.82194519,18.49754333
GSM,405,73.8356781,18.46458435
GSM,405,73.82194519,18.49754333
GSM,405,73.80821228,18.50578308
GSM,405,73.82194519,18.49754333
GSM,405,73.80821228,18.50578308
GSM,405,73.80821228,18.50578308
GSM,405,73.8205719,18.49754333
GSM,405,73.80821228,18.50578308
GSM,405,73.82194519,18.49754333
